뇌성마비및기타마비성증후군,외래,55383,941936,5426495,52940858,34626959,5106,66531,574184,4345688,2775050,5322,71333,574737,4345378,2709050,10937,118420,1213438,8289692,5277461
기타신경계의질환,계,1150982,5310647,98520753,531111434,397317117,125888,564165,12171742,58726758,43778442,127681,611079,13307100,62158371,45992389,265975,1489141,28749174,143641036,106058895
기타신경계의질환,입원,62544,1533766,2134740,262879165,211164449,4629,158662,215394,26478624,21338521,4380,165597,226214,27451485,21927016,10500,524055,646211,69816253,54456559
기타신경계의질환,외래,1128998,3776881,96386013,268232269,186152668,124106,405503,11956348,32248134,22439921,125903,445482,13080886,34706885,24065372,260420,965086,28102963,73824784,51602336
질병298분류별(1),진료형태별,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
질병298분류별(1),진료형태별,합계,합계,합계,합계,합계,65-69세,65-69세,65-69세,65-69세,65-69세,70-74세,70-74세,70-74세,70-74세,70-74세,75세이상,75세이상,75세이상,75세이상,75세이상
질병298분류별(1),진료형태별,진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),진료실인원 (명)
총계,계,48085942,960760508,9431958874,82990568999,62520724558,2412567,78217740,1066297127,8233458714.1,6251325407.1,1848902,73380965,970211013,7808665834.9,5964608691.7,3285309,175925974,1879143683,18569894697,14227371692
총계,입원,7419172,143327063,219147981,31731665711,25890180799,514623,10458236,17769116,2890942352.2,2372057919.2,462316,11726345,18648047,3058782581.4,2503529825.5,1102119,65743719,81204070,10201949866,8101464030.6
총계,외래,47891721,817433445,9212810893,51258903287,36630543759,2405146,67759504,1048528011,5342516362,3879267488,1839010,61654620,951562966,4749883253,3461078866,3179350,110182255,1797939613,8367944830,6125907662
중추신경계의염증성질환,계,26097,226660,1311483,64712150.03,50336556.821,1220,17655,136130,5606025.53,4304815.061,1072,20293,125561,5531500.43,4216801.679,1848,42969,197383,10913758.74,8317464.224
중추신경계의염증성질환,입원,10463,180535,261391,59318720.03,47052819.6,383,14527,20659,5100845.13,4000692.26,383,17283,21872,5099775.24,3947227.37,800,39035,48757,10293245.64,7931768.78
중추신경계의염증성질환,외래,20210,46125,1050092,5393430,3283737,1028,3128,115471,505180,304123,858,3010,103689,431725,269574,1334,3934,148626,620514,385695
파킨슨병,계,110284,4734918,31693596,536219588.26,448498891.33,11802,270948,3677711,40341384.5,34511709.055,17309,505569,5154908,65957107.3,55882678.999,64563,3690019,17695298,379834367.12,314914928.06
파킨슨병,입원,28574,4102169,4355470,398939330.58,328765241.53,2022,195872,223546,22711316.34,19045882.51,3489,397813,439713,42252956.99,35212834,20559,3345296,3486935,310689258.97,254760467.38
파킨슨병,외래,95988,632749,27338126,137280258,119733650,11171,75076,3454165,17630068,15465827,16024,107756,4715195,23704150,20669845,52725,344723,14208363,69145107,60154460
알쯔하이머병,계,54690,816425,10187876,94817415.37,68421897.226,2616,25088,468271,3703034.73,2662431.205,5467,45658,986453,6853328.03,4778092.844,44329,722303,8308667,80726569.83,58402661.545
알쯔하이머병,입원,5551,614405,644659,51130675.41,38282376.1,211,15808,17384,1491098.56,1151964.97,353,25854,28843,2313208.59,1737231.86,4758,557448,581072,45863794.55,34275046.45
알쯔하이머병,외래,50339,202020,9543217,43686740,30139521,2472,9280,450887,2211936,1510466,5207,19804,957610,4540119,3040861,40526,164855,7727595,34862775,24127616
다발성경화증,계,2542,38876,565644,18112742.08,16101455.69,157,3441,41463,717208.21,633842.219,94,2956,26141,532014.18,466438.59,131,4424,27710,499640.7,413274.012
다발성경화증,입원,525,21322,30980,4220358.06,3616444.03,21,2202,2415,229907.55,197086.17,16,2186,2373,270574.6,230931.12,31,3927,4172,373099.93,301718.76
다발성경화증,외래,2434,17554,534664,13892384,12485012,144,1239,39048,487301,436756,86,770,23768,261440,235507,107,497,23538,126541,111555
간질,계,147178,985579,37592220,211215988.23,156855136.46,7675,63491,1798249,11682922.15,8691442.188,6502,48929,1381321,9821877.4,7417632.487,12698,127637,2161220,25876724.34,20331939.926
간질,입원,17149,311929,555236,86567842.39,72325438.8,797,31908,41248,6210791.24,5039622.57,718,23787,33455,5542889.17,4558729.72,2128,84434,110492,19051301.04,15680152.43
간질,외래,141653,673650,37036984,124648146,84529698,7317,31583,1757001,5472131,3651820,6150,25142,1347866,4278988,2858903,11347,43203,2050728,6825423,4651788
편두통및기타두통증후군,계,1122645,2459382,30715437,226568565.2,143165305.93,78650,182761,2909021,18163000.52,11547572.759,62825,147930,2398486,13187742.04,8433177.35,108217,271101,4091255,21691282.39,14429447.155
편두통및기타두통증후군,입원,49013,167978,534543,49317697.44,33550218.99,3000,12241,37362,3438386.93,2327804.05,1613,6246,18442,1665052.94,1146980.36,3120,15802,38452,3281808.73,2344640.05
편두통및기타두통증후군,외래,1096977,2291404,30180894,177250868,109615087,77075,170520,2871659,14724614,9219769,61945,141684,2380044,11522689,7286197,106408,255299,4052803,18409474,12084808
일과성대뇌허혈성발작및관련증후군,계,122569,473126,17724489,106953666.74,68185689.772,18020,68635,2842970,15394738.53,9750137.93,17397,65460,2828557,14452445.74,9171080.326,35213,161883,5878461,33097075.85,21899940.316
일과성대뇌허혈성발작및관련증후군,입원,20568,116731,314566,39891174.79,26754033.5,2589,13352,38618,5017510.41,3354419.89,2244,10458,32220,4281233.05,2854015.34,5302,49363,98558,11913922.45,8300676.37
일과성대뇌허혈성발작및관련증후군,외래,112645,356395,17409923,67062492,41431656,16898,55283,2804352,10377228,6395718,16291,55002,2796337,10171213,6317065,32242,112520,5779903,21183153,13599264
"신경,신경근및신경총장애",계,788041,2905551,26096625,240736174.7,162602023.09,80982,316675,3218662,26069127.06,17742286.341,68269,284938,3113087,22239637.07,15193234.272,119214,549326,6383443,41030779.38,28652536.552
"신경,신경근및신경총장애",입원,44308,313723,693606,78448649.34,58085717.3,4140,29849,66981,7820384.04,5799108.89,3024,22025,48852,5682212.44,4212371.31,5191,59134,103765,10249870.32,7610396.29
"신경,신경근및신경총장애",외래,780147,2591828,25403019,162287525,104516306,80297,286826,3151681,18248743,11943177,67740,262913,3064235,16557425,10980863,117991,490192,6279678,30780910,21042139
뇌성마비및기타마비성증후군,계,103807,9973666,15381772,1115861494,856377453.13,9775,936282,1544632,109370164.29,83775574.873,11054,1130889,1750235,132330694.37,101213087.03,36121,4690570,6063749,501975813.78,382316153.74
뇌성마비및기타마비성증후군,입원,58061,9022532,9651815,1060135360.1,820056063.78,5378,865842,933431,104695665.87,80787339.93,6635,1057933,1134588,127646953.93,98287435.68,27203,4569906,4747519,492921110.53,376577197.21
뇌성마비및기타마비성증후군,외래,56548,951134,5729957,55726134,36321389,5458,70440,611201,4674498,2988235,5542,72956,615647,4683740,2925651,11312,120664,1316230,9054703,5738957
기타신경계의질환,계,1294647,5924304,115756737,680912682.53,513418904.56,144336,640101,14722935,71792247.05,53270846.276,144864,694454,16100887,76503001.03,56507282.865,298679,1648710,34432462,170360528.99,125507506.55
기타신경계의질환,입원,97441,1653403,2323373,356982356.88,289724652.24,6755,173152,242465,32248490.7,25818730.6,5658,184528,252977,34196604.82,27318971.03,11729,557358,692122,80831063.89,63113007.88
기타신경계의질환,외래,1266125,4270901,113433364,323930326,223694252,142164,466949,14480470,39543756,27452116,142877,509926,15847910,42306396,29188312,292766,1091352,33740340,89529465,62394498
질병298분류별(1),진료형태별,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
질병298분류별(1),진료형태별,합계,합계,합계,합계,합계,65-69세,65-69세,65-69세,65-69세,65-69세,70-74세,70-74세,70-74세,70-74세,70-74세,75세이상,75세이상,75세이상,75세이상,75세이상
질병298분류별(1),진료형태별,진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),진료실인원 (명)
총계,계,46945141,842098527,9422843389,83732461199,63052810571,2625229,77171616,1160347675,9032261147.2,6864286952,1939406,69870539,1026327370,8223259955.2,6290143905,3381439,166795446,1954389124,19260653579,14782510520
총계,입원,6607543,135429627,205682369,32443676672,26366812098,519274,10636394,18206996,3198198536.3,2623939005.2,442673,11495227,18301508,3231296862.6,2645271651.1,1023115,64326416,79048194,10593562263,8424743027.9
총계,외래,46725368,706668900,9217161020,51288784527,36685998472,2616563,66535222,1142140679,5834062610.9,4240347946.8,1928067,58375312,1008025862,4991963092.6,3644872253.9,3260687,102469030,1875340930,8667091315.5,6357767492
중추신경계의염증성질환,계,16241,201534,1325639,62369095.05,48645763.389,1189,17646,140314,5511514.43,4266585.484,1079,21970,138070,6444270.39,5016437.713,1782,42036,215283,11630442.6,8943104.652
중추신경계의염증성질환,입원,5584,164088,239470,56977487.11,45223932.86,339,14839,20927,5010433.34,3947403.56,361,18994,24558,5992163.62,4728900.96,744,38051,47948,10944719.15,8508791.6
중추신경계의염증성질환,외래,13469,37446,1086169,5391607.94,3421830.529,1009,2807,119387,501081.09,319181.924,871,2976,113512,452106.77,287536.753,1301,3985,167335,685723.45,434313.052
파킨슨병,계,111313,4606049,32828337,548224853.63,458633053.73,12352,259296,3953135,40615286.86,34744179.244,17846,476730,5463489,66590980.76,56495351.716,64929,3625942,18323839,393706084.08,326695630.04
파킨슨병,입원,26279,4003874,4216278,412411864.69,340343346.15,1870,183889,208452,22848150.17,19184264.24,3167,373612,408665,42551866.99,35515317.89,19054,3298281,3413118,323930620.3,266091669.13
파킨슨병,외래,98229,602175,28612059,135812988.94,118289707.58,11799,75407,3744683,17767136.69,15559915.004,16719,103118,5054824,24039113.77,20980033.826,54008,327661,14910721,69775463.78,60603960.907
알쯔하이머병,계,56938,892687,11498234,108394977.69,78825636.642,2612,29629,524315,4338782.11,3156176.472,5433,51575,1074170,7820200.4,5573926.275,46662,788433,9471389,92555116.61,67379472.494
알쯔하이머병,입원,5337,680711,707840,58749249.91,44144773.93,196,20105,21727,1866992.59,1441460.45,329,31773,34933,2915006.62,2230371.55,4613,613598,633735,52417304.07,39278116.55
알쯔하이머병,외래,52675,211976,10790394,49645727.78,34680862.712,2484,9524,502588,2471789.52,1714716.022,5195,19802,1039237,4905193.78,3343554.725,42889,174835,8837654,40137812.54,28101355.944
다발성경화증,계,2493,34822,583986,18803475.09,16710109.845,160,2092,41001,598492.79,528603.49,90,3225,23952,545648.97,468736.951,112,3480,24947,423287.5,355487.385
다발성경화증,입원,470,18013,27352,3771664.01,3219748.67,14,846,925,103589.63,87779.51,17,2552,2723,304134.66,253682.56,26,2997,3265,294039.42,240742.33
다발성경화증,외래,2418,16809,556634,15031811.08,13490361.175,156,1246,40076,494903.16,440823.98,84,673,21229,241514.31,215054.391,97,483,21682,129248.08,114745.055
간질,계,146210,954504,39000939,219956237.1,164136980.68,8174,62361,2005450,12432244.41,9266858.642,6722,51339,1524387,11521501.65,8848049.796,12618,135734,2301498,28243129.81,22278876.315
간질,입원,15516,311658,545479,90721888.88,75844822.07,864,29435,40097,6385846.84,5188329.36,756,25701,35350,6770749,5626688.55,2052,92459,118272,20885218.69,17225227.11
간질,외래,141529,642846,38455460,129234348.22,88292158.612,7828,32926,1965353,6046397.57,4078529.282,6376,25638,1489037,4750752.65,3221361.246,11404,43275,2183226,7357911.12,5053649.205
편두통및기타두통증후군,계,1033902,2289168,31661836,210202720.89,130999607.32,77206,180832,3191218,17760222.59,11160843.863,60050,142213,2525506,12627742.33,8033125.117,99354,248691,4194784,19941864.92,13274025.493
편두통및기타두통증후군,입원,39553,129616,445964,40965868.92,27065883.68,2681,10378,34999,3181146.93,2102279.54,1348,5323,16333,1492773.43,1016256.72,2288,11830,28981,2619418.03,1880317.05
편두통및기타두통증후군,외래,1013228,2159552,31215872,169236851.97,103933723.64,75790,170454,3156219,14579075.66,9058564.323,59308,136890,2509173,11134968.9,7016868.397,97977,236861,4165803,17322446.89,11393708.443
일과성대뇌허혈성발작및관련증후군,계,113460,420388,17809708,103149164.31,66083217.431,17591,63553,2974242,15532049.53,9886876.863,16670,61011,2945652,14499633.25,9300533.95,32891,143750,5970000,32104527.98,21266294.282
일과성대뇌허혈성발작및관련증후군,입원,17615,95414,264147,36671283.57,24940133.3,2393,11342,34579,4856757.88,3285329.54,1890,9107,27259,4049639.73,2791539.3,4417,40141,82077,10763397.37,7559097.14
일과성대뇌허혈성발작및관련증후군,외래,105025,324974,17545561,66477880.74,41143084.131,16584,52211,2939663,10675291.65,6601547.323,15768,51904,2918393,10449993.52,6508994.65,30379,103609,5887923,21341130.61,13707197.142
"신경,신경근및신경총장애",계,746127,2751190,26756580,245193823.6,165443784.91,80951,315043,3472202,28389166.17,19299288.504,65481,271760,3234449,23255983.62,15880106.993,112753,505669,6565098,40850403.09,28406705.036
"신경,신경근및신경총장애",입원,42812,292917,673834,81039775.74,59626048.52,4240,30611,70495,8857275.9,6521070.5,3006,21552,49709,6299569.57,4666552.86,4787,50899,94552,9799635.51,7225201.17
"신경,신경근및신경총장애",외래,738817,2458273,26082746,164154047.86,105817736.39,80265,284432,3401707,19531890.27,12778218.004,64987,250208,3184740,16956414.05,11213554.133,111700,454770,6470546,31050767.58,21181503.866
뇌성마비및기타마비성증후군,계,95696,9507347,14757147,1123592406.1,863599823.18,9385,925427,1565056,115885223.02,88970250.075,10403,1106628,1726230,135817922.15,104148289.92,34277,4737833,6091484,531251825.06,405775790.57
뇌성마비및기타마비성증후군,입원,53134,8791101,9337233,1076604141.3,832872368.46,5131,869368,935637,111611902.01,86223323.4,6219,1051820,1123804,131677340.65,101516747.84,25834,4653753,4811082,523661373.12,400901423.32
뇌성마비및기타마비성증후군,외래,51265,716246,5419914,46988264.82,30727454.72,5150,56059,629419,4273321.01,2746926.675,5089,54808,602426,4140581.5,2631542.075,10405,84080,1280402,7590451.94,4874367.254
기타신경계의질환,계,1315896,6007782,129282982,735909067.68,557360436.64,156191,691613,17416898,84396536.48,63131322.217,151123,723449,18546433,84680862.72,62805178.984,305544,1686204,38705203,185484489.9,137334471.85
기타신경계의질환,입원,88914,1650911,2281468,386137778.3,314473040.14,6813,190079,257159,39701623.47,31949953.64,5557,196175,264842,37760190,30165498.4,10907,571695,701807,87418082.89,68594370.2
기타신경계의질환,외래,1290500,4356871,127001514,349771289.38,242887396.5,154101,501534,17159739,44694913.01,31181368.577,149209,527274,18281591,46920672.72,32639680.584,300193,1114509,38003396,98066407.01,68740101.649
질병298분류별(1),진료형태별,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
질병298분류별(1),진료형태별,합계,합계,합계,합계,합계,65-69세,65-69세,65-69세,65-69세,65-69세,70-74세,70-74세,70-74세,70-74세,70-74세,75세이상,75세이상,75세이상,75세이상,75세이상
질병298분류별(1),진료형태별,진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),급여비 (천원),진료실인원 (명),내원일수 (일),급여일수 (일),진료비 (천원),진료실인원 (명)
총계,계,47539838,874351947,10025189077,92308501084,69210819525,2865849,83978951,1294754021,10418066034,7884581258,1987727,71481792,1077423479,8947143801,6824306572,3523291,168498043,2084220583,20836930166,15957426093
총계,입원,6968102,136354318,208897686,34902328938,28365198647,584881,11329690,19749376,3644403275,2987949561,471008,11679433,18815054,3509138039,2868649273,1062251,63144011,78414461,11200842842,8917305834
총계,외래,47321571,737997629,9816291391,57406172147,40845620878,2856781,72649261,1275004645,6773662759,4896631697,1976566,59802359,1058608425,5438005761,3955657299,3405669,105354032,2005806122,9636087324,7040120260
중추신경계의염증성질환,계,12371,194435,1348355,64215573,50038404,1088,19968,162725,6571638,5092899,927,22278,147263,6864292,5362598,1563,44673,226878,13289656,10215629
중추신경계의염증성질환,입원,5035,159242,233086,58499725,46351448,371,16593,23664,5953852,4703814,361,19257,25372,6351213,5020130,705,40636,50885,12540184,9731365
중추신경계의염증성질환,외래,10099,35193,1115269,5715848,3686957,917,3375,139061,617786,389085,738,3021,121891,513079,342468,1118,4037,175993,749473,484263
파킨슨병,계,117553,4420721,34639314,545556474,456892862,13724,267874,4355051,44275172,37921764,18562,455662,5702078,66126801,56148711,68204,3448448,19256390,387716149,322074410
파킨슨병,입원,26317,3771190,3974767,401356729,331692706,2074,183634,211345,24928647,21049829,3232,343724,377697,41067593,34313391,18840,3100102,3208096,312569492,257032589
파킨슨병,외래,105067,649531,30664547,144199745,125200156,13191,84240,4143706,19346525,16871934,17525,111938,5324381,25059208,21835320,57691,348346,16048294,75146657,65041820
알쯔하이머병,계,62398,998664,12854051,123166409,89805327,2961,34310,588503,4975015,3610816,5888,58143,1174097,8980008,6413374,51248,880492,10647760,105264232,76875115
알쯔하이머병,입원,5731,766088,791156,66314286,49987193,217,23811,25259,2181155,1678839,360,36463,39400,3397454,2618243,4953,688451,707764,59052286,44388286
알쯔하이머병,외래,57835,232576,12062895,56852123,39818134,2808,10499,563244,2793861,1931978,5637,21680,1134697,5582554,3795131,47222,192041,9939996,46211946,32486829
다발성경화증,계,2625,33318,626070,20958021,18659804,171,2222,45877,662201,583372,96,2987,25450,529654,457282,111,2701,22901,387992,327957
다발성경화증,입원,475,14914,24194,3465886,2954078,14,1102,1135,134596,113479,16,2337,2621,263095,219088,22,2234,2317,236260,194409
다발성경화증,외래,2548,18404,601876,17492135,15705726,165,1120,44742,527605,469893,89,650,22829,266559,238194,96,467,20584,151731,133548
간질,계,149032,963363,40296054,233796806,174787048,8935,62015,2243867,13817309,10319655,6972,54570,1626912,11877985,9066235,13000,137606,2487170,30685975,24234608
간질,입원,15189,308783,547272,92257557,77205900,887,26857,37928,6870264,5631437,707,28318,37781,6718367,5567420,2015,92860,117942,22480175,18589949
간질,외래,144673,654580,39748782,141539249,97581148,8573,35158,2205939,6947045,4688218,6648,26252,1589131,5159618,3498814,11807,44746,2369228,8205801,5644657
편두통및기타두통증후군,계,1201975,2591822,35632522,244150125,149419639,98545,217831,3685160,21970784,13513940,71560,160988,2769977,14514864,9086689,109083,260880,4458764,21752654,14233739
편두통및기타두통증후군,입원,43396,132690,463272,43647344,28504104,3313,11820,39649,3902018,2542062,1658,5827,17072,1775894,1179579,2463,11720,28709,2694813,1909672
편두통및기타두통증후군,외래,1179290,2459132,35169250,200502782,120915535,96844,206011,3645511,18068766,10971878,70595,155161,2752905,12738970,7907109,107539,249160,4430055,19057842,12324067
일과성대뇌허혈성발작및관련증후군,계,119328,428554,18578583,112621355,71393045,19293,67355,3240369,17602627,11099849,17428,63991,3079646,16208117,10283941,34319,140415,6190711,34123173,22371522
일과성대뇌허혈성발작및관련증후군,입원,19010,92458,266919,40109835,27076806,2736,11061,35762,5531370,3724525,2201,10709,31599,4860932,3294713,4696,35377,76853,11197215,7779192
일과성대뇌허혈성발작및관련증후군,외래,110086,336096,18311664,72511520,44316240,18087,56294,3204607,12071257,7375324,16396,53282,3048047,11347185,6989228,31613,105038,6113858,22925957,14592329
"신경,신경근및신경총장애",계,768542,2763328,27946025,255357722,170904639,88289,336245,3806060,31436217,21236626,68000,274305,3322756,24302145,16503593,116038,508236,6842708,43559301,30095648
"신경,신경근및신경총장애",입원,41540,265804,630624,80785113,59150645,4538,31132,74269,9601999,7047611,3033,20977,48855,6329941,4658215,4896,48616,93646,10530831,7751482
"신경,신경근및신경총장애",외래,761591,2497524,27315401,174572609,111753994,87568,305113,3731791,21834218,14189016,67470,253328,3273901,17972205,11845378,114968,459620,6749062,33028469,22344167
뇌성마비및기타마비성증후군,계,94680,9098135,14286836,1096048971,842681144,9723,894321,1565544,113713919,87426123,10150,1052301,1646940,133213472,102267322,34158,4618200,5999823,528327029,404039770
뇌성마비및기타마비성증후군,입원,50865,8334928,8843853,1044843987,809458495,5062,830551,897014,108806343,84295592,5915,998560,1061632,128983424,99588853,25245,4527329,4680400,519934943,398690026
뇌성마비및기타마비성증후군,외래,51777,763207,5442983,51204984,33222649,5520,63770,668530,4907576,3130531,5027,53741,585308,4230049,2678470,10738,90871,1319423,8392084,5349742
기타신경계의질환,계,1413139,6400649,141615480,790860314,595528363,177744,775366,20043722,94973780,70489576,160862,742464,19936787,88971741,65490712,326801,1776792,42374709,205688887,152036135
기타신경계의질환,입원,91094,1605370,2245698,392981804,319071083,7864,190325,267734,41599814,33245710,5869,177582,245087,36960027,29404747,11539,572101,706467,94955917,74660769
기타신경계의질환,외래,1387360,4795279,139369782,397878511,276457280,175433,585041,19775988,53373967,37243866,158960,564882,19691700,52011714,36085965,321437,1204691,41668242,110732973,77375368
