_id,num,raredisease_title_KO,raredisease_title_ENG,KCD_code,special_calculation,support_text[0]
6630ae6212d98428f3f81790,872,담관의 폐쇄,Atresia of bile ducts,Q44.2,V181,의료비(급여부분)
6630ae6312d98428f3f81791,871,당단백질분해의 결손,Defects in glycoprotein degradation,E77.1,V117,의료비(급여부분)
6630ae6412d98428f3f81792,870,대결절성 부신증식증,Macronodular adrenal hyperplasia,없음,V900,의료비(급여부분)
6630ae6612d98428f3f81793,869,대뇌 크레아틴 결핍 증후군,Cerebral creatine deficiency syndrome,없음,V900,의료비(급여부분)
6630ae6712d98428f3f81794,868,대뇌-안구-치아-귀-골격 이상 증후군 [CODAS 증후군],Cerebral-ocular-dental-auricular-skeletal anomaly syndrome [CODAS syndrome],없음,V900,의료비(급여부분)
6630ae6812d98428f3f81795,867,대뇌건의 콜레스테롤증[밴보게르트-쉐러-엡스타인],Cerebrotendinous cholesterosis [van Bogaert-Scherer-Epstein],E75.5,V117,의료비(급여부분)
6630ae6912d98428f3f81796,866,대동맥궁증후군[다까야수],Aortic arch syndrome [Takayasu],M31.4,V135,의료비(급여부분)
6630ae6a12d98428f3f81797,865,대동맥의 우측전위,Dextrotransposition of aorta,Q20.3,V144,의료비(급여부분)
6630ae6b12d98428f3f81798,864,대동맥의 축착,Coarctation of aorta,Q25.1,V272,의료비(급여부분)
6630ae6c12d98428f3f81799,863,"대동맥의 축착(관전, 관후)","Coarctation of aorta (preductal, postductal)",Q25.1,V272,의료비(급여부분)
6630ae6d12d98428f3f8179a,862,대동맥의 폐쇄,Atresia of aorta,Q25.2,V272,의료비(급여부분)
6630ae6e12d98428f3f8179b,861,대동맥의 협착,Stenosis of aorta,Q25.3,V272,의료비(급여부분)
6630ae6f12d98428f3f8179c,860,대동맥중격결손,Aortic septal defect,Q21.4,V269,의료비(급여부분)
6630ae7012d98428f3f8179d,859,대동맥판 및 승모판의 기타 선천기형,Other congenital malformations of aortic and mitral valves,Q23.8,V147,의료비(급여부분)
6630ae7112d98428f3f8179e,858,대동맥판 및 승모판의 상세불명의 선천기형,"Congenital malformation of aortic and mitral valves, unspecified",Q23.9,V147,의료비(급여부분)
6630ae7212d98428f3f8179f,857,대동맥판의 선천성 기능부전,Congenital insufficiency of aortic valve,Q23.1,V147,의료비(급여부분)
6630ae7312d98428f3f817a0,856,대동맥판의 선천협착,Congenital stenosis of aortic valve,Q23.0,V147,의료비(급여부분)
6630ae7412d98428f3f817a1,855,대동맥폐동맥중격결손,Aortopulmonary septal defect,Q21.4,V269,의료비(급여부분)
6630ae7612d98428f3f817a2,854,대동맥폐동맥창,Aortopulmonary window,Q21.4,V269,의료비(급여부분)
6630ae7712d98428f3f817a3,853,대발작 뇌전증지속상태,Grand mal status epilepticus,G41.0,V125,의료비(급여부분)
6630ae7812d98428f3f817a4,852,대장의 크론병,Crohn’s disease of large intestine,K50.1,V130,의료비(급여부분)
6630ae7912d98428f3f817a5,851,대정맥의 선천성 협착,Congenital stenosis of vena cava,Q26.0,V150,의료비(급여부분)
6630ae7a12d98428f3f817a6,850,대혈관의 (완전)전위,Transposition of great vessels (complete),Q20.3,V144,의료비(급여부분)
6630ae7b12d98428f3f817a7,849,댄디-워커증후군,Dandy-Walker syndrome,Q03.1,V239,의료비(급여부분)
6630ae7c12d98428f3f817a8,848,데니스-드래쉬 증후군,Denys-Drash syndrome,없음,V900,의료비(급여부분)
6630ae7d12d98428f3f817a9,847,데제린-소타스병,Déjerine-Sottas disease,G60.0,V169,"의료비(급여부분), 인공호흡기 및 기침유발기"
6630ae7e12d98428f3f817aa,846,델타-베타지중해빈혈,Delta-beta thalassaemia,D56.2,V232,의료비(급여부분)
6630ae7f12d98428f3f817ab,845,돌발성 운동유발 이상운동,Paroxysmal kinesigenic dyskinesia[PKD],G24.8,V900,의료비(급여부분)
6630ae8012d98428f3f817ac,844,동맥간존속,Persistent truncus arteriosus,Q20.0,V144,의료비(급여부분)
6630ae8112d98428f3f817ad,843,"동안실행증(失行症), 코간형","Ocular motor apraxia, Cogan type",H51.8,V900,의료비(급여부분)
6630ae8312d98428f3f817ae,842,"동인자(Xq)를 제외한 이상 성염색체를 가진 핵형46, X","Karyotype 46, X with abnormal sex chromosome, except iso(Xq)",Q96.2,V021,의료비(급여부분)
6630ae8412d98428f3f817af,841,동형접합 가족성 고콜레스테롤혈증,Familial hypercholesterolemia homozygote,없음,V900,의료비(급여부분)
6630ae8512d98428f3f817b0,840,두개골간단형성부전증,Craniometaphyseal dysplasia,없음,V900,의료비(급여부분)
6630ae8612d98428f3f817b1,839,두개골유합,Craniosynostosis,Q75.0,V265,의료비(급여부분)
6630ae8712d98428f3f817b2,838,두개골의 불완전유합,Imperfect fusion of skull,Q75.0,V265,의료비(급여부분)
6630ae8812d98428f3f817b3,837,두개골의 파젯병,Paget’s disease of skull,M88.0,V213,의료비(급여부분)
6630ae8912d98428f3f817b4,836,두개안면골이골증,Craniofacial dysostosis,Q75.1,V151,의료비(급여부분)
6630ae8a12d98428f3f817b5,835,두보위츠 증후군,Dubowitz syndrome,Q87.1,V158,의료비(급여부분)
6630ae8b12d98428f3f817b6,834,"뒤쉔 또는 베커와 유사한 보통염색체열성, 소아형 근디스트로피","Autosomal recessive, childhood type, resembling Duchenne or Becker muscular dystrophy",G71.0,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630ae8c12d98428f3f817b7,833,드 랑즈 증후군,De Lange syndrome,Q87.1,V158,의료비(급여부분)
6630ae8d12d98428f3f817b8,832,드라벳증후군,Dravet syndrome,없음,V900,의료비(급여부분)
6630ae8f12d98428f3f817b9,831,드뷔쿠아 형성이상,Desbuquois dysplasia,없음,V900,의료비(급여부분)
6630ae9012d98428f3f817ba,830,디스트로피성 수포성 표피박리증,Epidermolysis bullosa dystrophica,Q81.2,V184,의료비(급여부분)
6630ae9112d98428f3f817bb,829,디스트로피성 형성이상,Dystrophic dysplasia,Q77.5,V228,의료비(급여부분)
6630ae9212d98428f3f817bc,828,디죠지증후군,Di George’s syndrome,D82.1,V111,의료비(급여부분)
6630ae9312d98428f3f817bd,827,떨림마비,Paralysis agitans,G20,V124,의료비(급여부분)
6630ae9412d98428f3f817be,826,라르센 증후군,Larsen’s syndrome,Q74.8,V900,의료비(급여부분)
6630ae9512d98428f3f817bf,825,라만 증후군[태튼-브라운-라만 증후군],Rahman syndrome [Tatton-Brown-Rahman syndrome],없음,V900,의료비(급여부분)
6630ae9612d98428f3f817c0,824,라스무센 뇌염,Rasmussen encephalitis,G04.8,V900,의료비(급여부분)
6630ae9712d98428f3f817c1,823,라이소솜효소의 번역후 수정의 결손,Defects in post-translational modification of lysosomal enzymes,E77.0,V117,의료비(급여부분)
6630ae9812d98428f3f817c2,822,라이신 및 하이드록시라이신 대사장애,Disorders of lysine and hydroxylysine metabolism,E72.3,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥"
6630ae9912d98428f3f817c3,821,람베르트-이튼증후군,Lambert-Eaton syndrome,G73.1,V259,의료비(급여부분)
6630ae9a12d98428f3f817c4,820,랑거 기드온 증후군,Langer-Giedion syndrome,없음,V900,의료비(급여부분)
6630ae9b12d98428f3f817c5,819,랑뒤-오슬러-웨버병,Rendu-Osler-Weber disease,I78.0,V235,의료비(급여부분)
6630ae9c12d98428f3f817c6,818,램-셰이퍼 증후군,Lamb-Shaffer Syndrome,없음,V900,의료비(급여부분)
6630ae9e12d98428f3f817c7,817,러셀-실버 증후군,Russel-Silver syndrome,Q87.1,V158,의료비(급여부분)
6630ae9f12d98428f3f817c8,816,레녹스-가스토증후군,Lennox-Gastaut syndrome,G40.4,V233,의료비(급여부분)
6630aea012d98428f3f817c9,815,레리-웨일 증후군,Leri-Weill syndrome,Q77.8,V900,의료비(급여부분)
6630aea112d98428f3f817ca,814,레베르 선천성 흑암시,Leber’s congenital amaurosis,H35.59,V209,의료비(급여부분)
6630aea212d98428f3f817cb,813,레베르 유전성 시신경병증,Leber hereditary optic neuropathy,없음,V900,의료비(급여부분)
6630aea312d98428f3f817cc,812,레쉬-니한증후군,Lesch-Nyhan syndrome,E79.1,V221,의료비(급여부분)
6630aea412d98428f3f817cd,811,레지우스 증후군,Legius syndrome,없음,V900,의료비(급여부분)
6630aea512d98428f3f817ce,810,레트증후군,Rett’s syndrome,F84.2,V122,"의료비(급여부분), 간병비"
6630aea612d98428f3f817cf,809,렌즈소안구증후군,Lenz microphthalmia syndrome,Q11.2,V900,의료비(급여부분)
6630aea712d98428f3f817d0,808,로렌스-문(-바르데)-비들 증후군,Laurence-Moon(-Bardet)-Biedl syndrome,Q87.8,V267,의료비(급여부분)
6630aea812d98428f3f817d1,807,로베증후군,Lowe’s syndrome,E72.0,V117,의료비(급여부분)
6630aea912d98428f3f817d2,806,로비노-실버만-스미스 증후군,Robinow-Silverman-Smith syndrome,Q87.1,V158,의료비(급여부분)
6630aeaa12d98428f3f817d3,805,로빈 증후군,Robin syndrome,Q87.0,V185,의료비(급여부분)
6630aeac12d98428f3f817d4,804,로이-디에츠 증후군,Loeys-Dietz syndrome,없음,V900,의료비(급여부분)
6630aead12d98428f3f817d5,803,로트문드(-톰슨) 증후군,Rothmund(-Thomson) syndrome,Q82.8,V900,의료비(급여부분)
6630aeae12d98428f3f817d6,802,로하드 증후군,ROHHAD syndrorme,없음,V900,의료비(급여부분)
6630aeaf12d98428f3f817d7,801,뢰플러심내막염,Loffler’s endocarditis,I42.3,V127,의료비(급여부분)
6630aeb012d98428f3f817d8,800,루빈스타인-테이비 증후군,Rubinstein-Taybi syndrome,Q87.2,V243,의료비(급여부분)
6630aeb112d98428f3f817d9,799,루스칸-루미쉬 증후군,Luscan-lumish syndrome,없음,V900,의료비(급여부분)
6630aeb212d98428f3f817da,798,루시-레비증후군,Roussy-Lévy syndrome,G60.0,V169,"의료비(급여부분), 인공호흡기 및 기침유발기"
6630aeb312d98428f3f817db,797,루푸스 심장낭염,Lupus pericarditis,M32.1,V136,의료비(급여부분)
6630aeb412d98428f3f817dc,796,류마티스성 다발근통,Polymyalgia rheumatica,M35.3,V139,의료비(급여부분)
6630aeb512d98428f3f817dd,795,류마티스인자가 있거나 없는 연소성 류마티스관절염,Juvenile rheumatoid arthritis with or without rheumatoid factor,M08.0,V133,의료비(급여부분)
6630aeb612d98428f3f817de,794,리브만-삭스병,Libman-Sacks disease,M32.1,V136,의료비(급여부분)
6630aeb712d98428f3f817df,793,림프구기능항원-1결손,Lymphocyte function antigen-1[LFA-1] defect,D84.0,V111,의료비(급여부분)
6630aeb912d98428f3f817e0,792,림프절의 사르코이드증,Sarcoidosis of lymph nodes,D86.1,V111,의료비(급여부분)
6630aeba12d98428f3f817e1,791,림프절의 사르코이드증을 동반한 폐의 사르코이드증,Sarcoidosis of lung with sarcoidosis of lymph nodes,D86.2,V111,의료비(급여부분)
6630aebb12d98428f3f817e2,790,마노스축적증,Mannosidosis,E77.1,V117,의료비(급여부분)
6630aebc12d98428f3f817e3,789,마로토-라미 (경도)(중증) 증후군,Maroteaux-Lamy (mild)(severe) syndrome,E76.2,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630aebd12d98428f3f817e4,788,마르케사니-바일 증후군 [바일-마르케사니 증후군],Marchesani-weill-syndrome [Weill-marchesani syndrome],Q87.0,V900,의료비(급여부분)
6630aebe12d98428f3f817e5,787,마르팡증후군,Marfan’s syndrome,Q87.4,V186,의료비(급여부분)
6630aebf12d98428f3f817e6,786,마이어 로키탄스키 쿠스터 하우저 증후군,Mayer-Rokitansky-Kuster Hauser (MRKH) syndrome,없음,V900,의료비(급여부분)
6630aec012d98428f3f817e7,785,마이어 증후군,Myhre syndrome,없음,V900,의료비(급여부분)
6630aec112d98428f3f817e8,784,마이오클로누스[헌트운동실조]을(를) 동반한 조기발병 소뇌성 운동실조,Early-onset cerebellar ataxia with myoclonus[Hunt’s ataxia],G11.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630aec212d98428f3f817e9,783,마푸치증후군,Maffucci’s syndrome,Q78.4,V230,의료비(급여부분)
6630aec312d98428f3f817ea,782,"막증식성 사구체신염, 1형, 3형 또는 NOS를 동반한 신증후군","Nephrotic syndrome with membranoproliferative glomerulonephritis, types 1 and 3, or NOS",N04.5,V263,의료비(급여부분)
6630aec412d98428f3f817eb,781,"막증식성 사구체신염, 2형을 동반한 신증후군","Nephrotic syndrome with membranoproliferative glomerulonephritis, type 2",N04.6,V263,의료비(급여부분)
6630aec512d98428f3f817ec,780,만기발병 소뇌성 운동실조(발병은 보통 20세 이후),Late-onset cerebellar ataxia(Onset usually after the age of 20),G11.2,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630aec712d98428f3f817ed,779,만발성 척추골단형성이상,Spondyloepiphyseal dysplasia tarda,Q77.7,V228,의료비(급여부분)
6630aec812d98428f3f817ee,778,만성 (소아기) 육아종성 질환,Chronic (childhood) granulomatous disease,D71,V109,의료비(급여부분)
6630aec912d98428f3f817ef,777,만성 신장병,Chronic kidney disease,N18,V001,의료비(급여부분)
6630aeca12d98428f3f817f0,776,만성 연소성 다발관절염,Chronic juvenile polyarthritis,M08.3,V133,의료비(급여부분)
6630aecb12d98428f3f817f1,775,만성 염증성 탈수초성 다발신경병증,Chronic inflammatory demyelinating polyneuropathy,G61.8,V126,의료비(급여부분)
6630aecc12d98428f3f817f2,774,만성 진행성 외안근마비,Chronic progressive external ophthalmoplegia,H49.4,V900,의료비(급여부분)
6630aecd12d98428f3f817f3,773,만성 후천성 순수적혈구무형성,Chronic acquired pure red cell aplasia,D60.0,V023,의료비(급여부분)
6630aece12d98428f3f817f4,772,말단비대증 및 뇌하수체거인증,Acromegaly and pituitary gigantism,E22.0,V112,의료비(급여부분)
6630aecf12d98428f3f817f5,771,말단비대증과 관련된 관절병증,Arthropathy associated with acromegaly,E22.0,V112,의료비(급여부분)
6630aed012d98428f3f817f6,770,말단왜소 형성이상,Acromicric dysplasia,Q77.8,V228,의료비(급여부분)
6630aed112d98428f3f817f7,769,말단이골증,Acrodysostosis,없음,V900,의료비(급여부분)
6630aed312d98428f3f817f8,768,말란 증후군,Malan syndrome,없음,V900,의료비(급여부분)
6630aed412d98428f3f817f9,767,말린자두배증후군,Prune belly syndrome,Q79.4,V155,의료비(급여부분)
6630aed512d98428f3f817fa,766,"망막 디스트로피, 시신경 부종, 비장비대, 무한증, 두통 증후군 [ROSAH 증후군]","Retinal dystrophy, Optic nerve edema, Splenomegaly, Anhidrosis, Headache syndrome [ROSAH syndrome]",없음,V900,의료비(급여부분)
6630aed612d98428f3f817fb,765,맥락막결손,Choroideremia,H31.2,V295,의료비(급여부분)
6630aed712d98428f3f817fc,764,맥아들병,McArdle’s disease,E74.0,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630aed812d98428f3f817fd,763,메발론산 키나아제 결핍 [고면역글로불린D증후군],Mevalonate kinase deficiency [Hyperimmunoglobulin D syndrome],없음,V900,의료비(급여부분)
6630aed912d98428f3f817fe,762,메이어-고린 증후군,Meier-Gorlin syndrome,없음,V900,의료비(급여부분)
6630aeda12d98428f3f817ff,761,메켈증후군,Meckel syndrome,Q61.9,V900,의료비(급여부분)
6630aedb12d98428f3f81800,760,메타이오닌혈증,Methioninaemia,E72.1,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥"
6630aedc12d98428f3f81801,759,메틸말론산혈증,Methylmalonic acidaemia,E71.1,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥"
6630aedd12d98428f3f81802,758,멘케스(꼬인모발)( 강모)병,Menkes (kinky hair)(steely hair) disease,E83.0,V119,의료비(급여부분)
6630aede12d98428f3f81803,757,멜라스증후군,Melas syndrome,G71.3,V012,"의료비(급여부분), 인공호흡기 및 기침유발기"
6630aee012d98428f3f81804,756,멜커슨증후군,Melkersson’s syndrome,G51.2,V167,의료비(급여부분)
6630aee112d98428f3f81805,755,멜케르손-로젠탈증후군,Melkersson-Rosenthal syndrome,G51.2,V167,의료비(급여부분)
6630aee212d98428f3f81806,754,"면역결핍, 발달지연, 저호모시스테인혈증","Immunodeficiency, developmental delay, and hypohomocysteinemia",없음,V900,의료비(급여부분)
6630aee312d98428f3f81807,753,면역결핍을 동반한 흉선무형성 또는 형성저하,Thymic aplasia or hypoplasia with immunodeficiency,D82.1,V111,의료비(급여부분)
6630aee412d98428f3f81808,752,면역글로불린A의 선택적 결핍,Selective deficiency of immunoglobulin A[IgA],D80.2,V111,의료비(급여부분)
6630aee512d98428f3f81809,751,면역글로불린G 서브클래스의 선택적 결핍,Selective deficiency of immunoglobulin G [IgG] subclasses,D80.3,V111,의료비(급여부분)
6630aee612d98428f3f8180a,750,면역글로불린M의 선택적 결핍,Selective deficiency of immunoglobulin M[IgM],D80.4,V111,의료비(급여부분)
6630aee712d98428f3f8180b,749,면역글로불린M의 증가를 동반한 면역결핍,Immunodeficiency with increased immunoglobulin M[IgM],D80.5,V111,의료비(급여부분)
6630aee812d98428f3f8180c,748,면역글로불린을 지닌 B-림프구가 있는 무감마글로불린혈증,Agammaglobulinaemia with immunoglobulin-bearing B-lymphocytes,D80.1,V111,의료비(급여부분)
6630aee912d98428f3f8180d,747,면역글로블린 G4 관련 질환,Immunoglobulin G4-related disease,없음,V900,의료비(급여부분)
6630aeea12d98428f3f8180e,746,모낭성비늘증-탈모증-눈부심 증후군,Ichthyosis follicularis-alopecia-photophobia syndrome,없음,V900,의료비(급여부분)
6630aeeb12d98428f3f8180f,745,모노아민 산화효소결핍,Monoamine oxidase deficiency syndrome,없음,V900,의료비(급여부분)
6630aeec12d98428f3f81810,744,모르키오 (-유사)(고전적) 증후군,Morquio(-like)(classic) syndrome,E76.2,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630aeee12d98428f3f81811,743,모세혈관외 사구체신염을 동반한 신증후군,Nephrotic syndrome with extracapillary glomerulonephritis,N04.7,V263,의료비(급여부분)
6630aeef12d98428f3f81812,742,모세혈관확장성 운동실조[루이-바],Ataxia telangiectasia[Louis-bar],G11.3,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630aef012d98428f3f81813,741,모야모야병,Moyamoya disease,I67.5,V128,의료비(급여부분)
6630aef112d98428f3f81814,740,모왓-윌슨 증후군,Mowat-Wilson syndrome,없음,V900,의료비(급여부분)
6630aef212d98428f3f81815,739,모자이크성 다양한 이수성 증후군1,Mosaic variegated aneuploidy syndrome 1,없음,V900,의료비(급여부분)
6630aef312d98428f3f81816,738,뫼비우스 증후군,Moebius syndrome,Q87.0,V185,의료비(급여부분)
6630aef412d98428f3f81817,737,무과립구성 안지나,Agranulocytic angina,D70,V108,의료비(급여부분)
6630aef512d98428f3f81818,736,무과립구증,Agranulocytosis,D70,V108,의료비(급여부분)
6630aef612d98428f3f81819,735,무뇌수두증,Hydranencephaly,Q04.3,V900,의료비(급여부분)
6630aef712d98428f3f8181a,734,무뇌이랑증,Agyria of brain,Q04.3,V214,의료비(급여부분)
6630aef812d98428f3f8181b,733,"무루증, 이완불능증, 지적발달장애 증후군","Alacrima, achalasia, and impaired intellectual development syndrome",없음,V900,의료비(급여부분)
6630aefa12d98428f3f8181c,732,무비증 또는 다비증을 동반한 심방 부속물의 이성질현상,Isomerism of atrial appendages with asplenia or polysplenia,Q20.6,V900,의료비(급여부분)
6630aefb12d98428f3f8181d,731,무설증(無舌症),Aglossia,Q38.3,V241,의료비(급여부분)
6630aefc12d98428f3f8181e,730,무한증을 동반한 선천성 통증 무감각증,Congenital insensitivity to pain with anhidrosis (CIPA),없음,V900,의료비(급여부분)
6630aefd12d98428f3f8181f,729,무홍채증,Aniridia,Q13.1,V900,의료비(급여부분)
6630aefe12d98428f3f81820,728,무홍채증-소뇌성운동실조-정신박약,Aniridia-cerebellar ataxia-mental deficiency,없음,V900,의료비(급여부분)
6630aeff12d98428f3f81821,727,문맥-간동맥루,Portal vein-hepatic artery fistula,Q26.6,V150,의료비(급여부분)
6630af0012d98428f3f81822,726,문맥결합이상,Anomalous portal venous connection,Q26.5,V150,의료비(급여부분)
6630af0112d98428f3f81823,725,뮤코지질증 Ⅳ,Mucolipidosis Ⅳ,E75.1,V117,의료비(급여부분)
6630af0212d98428f3f81824,724,뮤코지질증Ⅱ[Ⅰ-세포병],Mucolipidosis Ⅱ[Ⅰ-cell disease],E77.0,V117,의료비(급여부분)
6630af0312d98428f3f81825,723,뮤코지질증Ⅲ[거짓헐러다발디스트로피],Mucolipidosis Ⅲ [Pseudo-Hurler polydystrophy],E77.0,V117,의료비(급여부분)
6630af0412d98428f3f81826,722,미만성 막성 사구체신염을 동반한 신증후군,Nephrotic syndrome with diffuse membranous glomerulonephritis,N04.2,V263,의료비(급여부분)
6630af0612d98428f3f81827,721,미만성 메산지음 모세혈관성 사구체신염을 동반한 신증후군,Nephrotic syndrome with diffuse mesangiocapillary glomerulonephritis,N04.5,V263,의료비(급여부분)
6630af0712d98428f3f81828,720,미만성 메산지음 증식성 사구체신염을 동반한 신증후군,Nephrotic syndrome with diffuse mesangial proliferative glomerulonephritis,N04.3,V263,의료비(급여부분)
6630af0812d98428f3f81829,719,미만성 모세혈관내 증식성 사구체신염을 동반한 신증후군,Nephrotic syndrome with diffuse endocapillary proliferative glomerulonephritis,N04.4,V263,의료비(급여부분)
6630af0912d98428f3f8182a,718,미만성 반월형 사구체신염을 동반한 신증후군,Nephrotic syndrome with diffuse crescentic glomerulonephritis,N04.7,V263,의료비(급여부분)
6630af0a12d98428f3f8182b,717,미만성 폐림프관종증,Diffuse pulmonary lymphangiomatosis,없음,V900,의료비(급여부분)
6630af0b12d98428f3f8182c,716,미만성(호산구성) 근막염,Diffuse(eosinophilic) fasciitis,M35.4,V139,의료비(급여부분)
6630af0c12d98428f3f8182d,715,미세심 병,Minicore disease,G71.2,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630af0d12d98428f3f8182e,714,미세증후군 [와버그 미세증후군],Micro syndrome [Warburg micro syndrome],없음,V900,의료비(급여부분)
6630af0e12d98428f3f8182f,713,밀러-디커 증후군,Miller-Dieker syndrome,Q04.3,V900,의료비(급여부분)
6630af0f12d98428f3f81830,712,밀러휘셔증후군,Miller Fisher Syndrome,G61.0,V126,의료비(급여부분)
6630af1012d98428f3f81831,711,바라이서-윈터증후군,Baraitser-Winter syndrome,없음,V900,의료비(급여부분)
6630af1112d98428f3f81832,710,바르덴브르그 증후군 (백색증을 동반한),Waardenburg´s syndrome (with albinism),E70.3,V117,의료비(급여부분)
6630af1312d98428f3f81833,709,바이스-크루슈카 증후군,Weiss-Kruszka syndrome,없음,V900,의료비(급여부분)
6630af1412d98428f3f81834,708,바이오틴-의존카복실레이스결핍,Biotin-dependent carboxylase deficiency,D81.8,V111,의료비(급여부분)
6630af1512d98428f3f81835,707,바터증후군,Bartter’s syndrome,E26.8,V254,의료비(급여부분)
6630af1612d98428f3f81836,706,바테르 증후군,VATER syndrome,Q87.2,V243,의료비(급여부분)
6630af1712d98428f3f81837,705,바텐병,Batten’s disease,E75.4,V117,의료비(급여부분)
6630af1812d98428f3f81838,704,"발달지연을 동반한 TRAF7 관련 심장, 안면, 말단 기형","TRAF7 related cardiac, facial, and digital anomalies with developmental delay",없음,V900,의료비(급여부분)
6630af1912d98428f3f81839,703,발작성 야간헤모글로빈뇨,Paroxysmal nocturnal haemoglobinuria [Marchiafava-Micheli],D59.5,V187,의료비(급여부분)
6630af1a12d98428f3f8183a,702,발작수면 및 허탈발작,Narcolepsy and cataplexy,G47.4,V234,의료비(급여부분)
6630af1b12d98428f3f8183b,701,방광외반,Exstrophy of urinary bladder,Q64.1,V227,의료비(급여부분)
6630af1c12d98428f3f8183c,700,방광외번,Extroversion of bladder,Q64.1,V227,의료비(급여부분)
6630af1d12d98428f3f8183d,699,방광이소증,Ectopia vesicae,Q64.1,V227,의료비(급여부분)
6630af1e12d98428f3f8183e,698,방실연결불일치,Discordant atrioventricular connection,Q20.5,V144,의료비(급여부분)
6630af2012d98428f3f8183f,697,방실중격결손,Atrioventricular septal defect,Q21.2,V269,의료비(급여부분)
6630af2112d98428f3f81840,696,배꼽내장탈장,Exomphalos,Q79.2,V155,의료비(급여부분)
6630af2212d98428f3f81841,695,"백내장, 성장호르몬 결핍, 감각신경병증, 감각신경성 청력 상실 및 골격 이형성증","Cataracts, growth hormone deficiency, sensory neuropathy, sensorineural hearing loss, and skeletal dysplasia",없음,V900,의료비(급여부분)
6630af2312d98428f3f81842,694,버드-키아리증후군,Budd-Chiari syndrome,I82.0,V173,의료비(급여부분)
6630af2412d98428f3f81843,693,범골수황폐,Panmyelophthisis,D61.9,V023,의료비(급여부분)
6630af2512d98428f3f81844,692,베게너육아종증,Wegener granulomatosis,M31.3,V135,의료비(급여부분)
6630af2612d98428f3f81845,691,베르나르-술리에[거대혈소판]증후군,Bernard-Soulier[giant platelet] syndrome,D69.1,V106,의료비(급여부분)
6630af2712d98428f3f81846,690,베르너-슐츠병,Werner-Schultz disease,D70,V108,의료비(급여부분)
6630af2812d98428f3f81847,689,베스트 병[노른자모양황반변성],Best’s disease[Best vitelliform maculardystrophy],H35.52,V900,의료비(급여부분)
6630af2912d98428f3f81848,688,베인브릿지-로퍼스 증후군,Bainbridge-Ropers syndrome,없음,V900,의료비(급여부분)
6630af2a12d98428f3f81849,687,베체트병,Behcet’s disease,M35.2,V139,의료비(급여부분)
6630af2c12d98428f3f8184a,686,베크위트-비데만 증후군,Beckwith-Wiedemann syndrome,Q87.3,V900,의료비(급여부분)
6630af2d12d98428f3f8184b,685,베타-글루쿠론산분해효소결핍,β-Glucuronidase deficiency,E76.2,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630af2e12d98428f3f8184c,684,베타-프로펠러 단백질 연관 신경변성,Beta-Propeller protein-associated neurodegeneration,없음,V900,의료비(급여부분)
6630af2f12d98428f3f8184d,683,베타아미노산대사장애,Disorders of β-amino-acid metabolism,E72.8,V117,의료비(급여부분)
6630af3012d98428f3f8184e,682,베타지중해빈혈,Beta thalassaemia,D56.1,V232,의료비(급여부분)
6630af3112d98428f3f8184f,681,보류된 힘줄반사을(를) 동반한 조기발병 소뇌성 운동실조,Early-onset cerebellar ataxia with retained tendon reflexes,G11.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630af3212d98428f3f81850,680,보링-오피츠 증후군,Bohring-Opitz syndrome,없음,V900,의료비(급여부분)
6630af3312d98428f3f81851,679,보쉬-분스트라-샤프 시신경위축 증후군,Bosch-Boonstra-Schaaf optic atrophy syndrome,없음,V900,의료비(급여부분)
6630af3412d98428f3f81852,678,보제슨-포르스만-레만 증후군,Börjeson-Forssman-Lehmann syndrome,없음,V900,의료비(급여부분)
6630af3512d98428f3f81853,677,보체계통의 결손,Defects in the complement system,D84.1,V111,의료비(급여부분)
6630af3612d98428f3f81854,676,보통염색체열성 무감마글로불린혈증(스위스형),Autosomal recessive agammaglobulinaemia (Swiss type),D80.0,V111,의료비(급여부분)
6630af3712d98428f3f81855,675,보통염색체열성 세가와 증후군,Autosomal recessive Segawa syndrome,없음,V900,의료비(급여부분)
6630af3912d98428f3f81856,674,보통천포창,Pemphigus vulgaris,L10.0,V132,의료비(급여부분)
6630af3a12d98428f3f81857,673,복벽의 기타 선천기형,Other congenital malformations of abdominal wall,Q79.5,V155,의료비(급여부분)
6630af3b12d98428f3f81858,672,복벽파열증,Gastroschisis,Q79.3,V155,의료비(급여부분)
